"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QPPP";"SPPP";"SPPPr";"SAPP";"QPPa";"QPPr";"QPA";"IPT"
"2164";"33002010247P5";NA;NA;NA;NA;NA;NA;9;0;0;0;0;0;0;0
"2165";"33002010248P1";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";18;0;0;0;0;0;0;0
"2166";"33002010249P8";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"2167";"33002010250P6";NA;NA;NA;NA;NA;NA;14;0;0;0;0;0;0;0
"2168";"33002037024P7";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"4";41;11;1;2;0,268292682926829;0,024390243902439;0,0487804878048781;0,113821138211382
"2169";"33002045070P4";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";101;3;0;1;0,0297029702970297;0;0,0099009900990099;0,0132013201320132
"2170";"33002088001P4";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";16;3;0;0;0,1875;0;0;0,0625
"2171";"33002088002P0";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";15;2;0;3;0,133333333333333;0;0,2;0,111111111111111
"2172";"33002088003P7";"BIOTECNOLOGIA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";16;11;0;0;0,6875;0;0;0,229166666666667
"2173";"33002088004P3";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";14;1;0;2;0,0714285714285714;0;0,142857142857143;0,0714285714285714
"2174";"33003017001P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";103;0;0;0;0;0;0;0
"2175";"33003017002P9";"ASTRONOMIA / FÍSICA";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";85;0;1;1;0;0,0117647058823529;0,0117647058823529;0,00784313725490196
"2176";"33003017003P5";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";38;0;0;0;0;0;0;0
"2177";"33003017004P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";36;2;0;0;0,0555555555555556;0;0;0,0185185185185185
"2178";"33003017005P8";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";43;19;0;2;0,441860465116279;0;0,0465116279069767;0,162790697674419
"2179";"33003017006P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";22;0;0;3;0;0;0,136363636363636;0,0454545454545454
"2180";"33003017007P0";"QUÍMICA";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";92;29;13;3;0,315217391304348;0,141304347826087;0,0326086956521739;0,16304347826087
"2181";"33003017009P3";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";24;0;0;0;0;0;0;0
"2182";"33003017010P1";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";24;0;0;2;0;0;0,0833333333333333;0,0277777777777778
"2183";"33003017015P3";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";18;0;0;0;0;0;0;0
"2184";"33003017016P0";"ANTROPOLOGIA / ARQUEOLOGIA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";22;0;0;0;0;0;0;0
"2185";"33003017017P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2186";"33003017019P9";"HISTÓRIA";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";33;0;0;0;0;0;0;0
"2187";"33003017020P7";"ECONOMIA";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"6";25;0;0;0;0;0;0;0
"2188";"33003017021P3";"ENGENHARIAS IV";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";75;22;4;9;0,293333333333333;0,0533333333333333;0,12;0,155555555555556
"2189";"33003017022P0";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";71;31;1;2;0,436619718309859;0,0140845070422535;0,028169014084507;0,15962441314554
"2190";"33003017023P6";"MEDICINA I";"ESTADUAL";"PÚBLICA";1979;"ACADÊMICO";"5";63;0;0;0;0;0;0;0
"2191";"33003017024P2";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"7";41;9;4;7;0,219512195121951;0,0975609756097561;0,170731707317073;0,16260162601626
"2192";"33003017026P5";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";30;1;0;8;0,0333333333333333;0;0,266666666666667;0,1
"2193";"33003017027P1";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";16;19;1;0;1;0,0625;0;0,354166666666667
"2194";"33003017028P8";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"6";13;12;2;0;0,923076923076923;0,153846153846154;0;0,358974358974359
"2195";"33003017029P4";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";19;12;2;1;0,631578947368421;0,105263157894737;0,0526315789473684;0,263157894736842
"2196";"33003017030P2";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";36;0;0;0;0;0;0;0
"2197";"33003017031P9";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";22;0;0;0;0;0;0;0
"2198";"33003017033P1";"CIÊNCIAS BIOLÓGICAS I";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";26;15;3;0;0,576923076923077;0,115384615384615;0;0,230769230769231
"2199";"33003017034P8";"ENGENHARIAS II";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";43;43;0;0;1;0;0;0,333333333333333
"2200";"33003017038P3";"GEOCIÊNCIAS";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"2201";"33003017039P0";"SOCIOLOGIA";"ESTADUAL";"PÚBLICA";1985;"ACADÊMICO";"5";34;0;0;0;0;0;0;0
"2202";"33003017040P8";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1985;"ACADÊMICO";"6";31;21;11;0;0,67741935483871;0,354838709677419;0;0,344086021505376
"2203";"33003017041P4";"ENGENHARIAS I";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"4";47;4;2;2;0,0851063829787234;0,0425531914893617;0,0425531914893617;0,0567375886524823
"2204";"33003017042P0";"CIÊNCIA DE ALIMENTOS";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";11;4;0;0;0,363636363636364;0;0;0,121212121212121
"2205";"33003017043P7";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"2206";"33003017044P3";"COMUNICAÇÃO E INFORMAÇÃO";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"4";10;0;0;0;0;0;0;0
"2207";"33003017046P6";"EDUCAÇÃO FÍSICA";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";36;0;1;0;0;0,0277777777777778;0;0,00925925925925926
"2208";"33003017047P2";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"6";19;0;0;0;0;0;0;0
"2209";"33003017049P5";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"3";13;1;0;1;0,0769230769230769;0;0,0769230769230769;0,0512820512820513
"2210";"33003017051P0";"CIÊNCIAS BIOLÓGICAS II";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2211";"33003017052P6";"CIÊNCIAS BIOLÓGICAS III";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";27;4;4;2;0,148148148148148;0,148148148148148;0,0740740740740741;0,123456790123457
"2212";"33003017054P9";"MEDICINA II";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";30;0;0;1;0;0;0,0333333333333333;0,0111111111111111
"2213";"33003017058P4";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"2214";"33003017061P5";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";1993;"ACADÊMICO";"6";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"2215";"33003017062P1";"MEDICINA III";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"7";27;0;0;0;0;0;0;0
"2216";"33003017063P8";"MEDICINA III";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";36;14;2;2;0,388888888888889;0,0555555555555556;0,0555555555555556;0,166666666666667
"2217";"33003017065P0";"MEDICINA I";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"5";63;12;1;0;0,19047619047619;0,0158730158730159;0;0,0687830687830688
"2218";"33003017066P7";"FILOSOFIA";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"6";24;0;0;1;0;0;0,0416666666666667;0,0138888888888889
"2219";"33003017069P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"5";17;0;0;0;0;0;0;0
"2220";"33003017071P0";"ECONOMIA";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"4";32;0;0;0;0;0;0;0
"2221";"33003017072P7";"ENFERMAGEM";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"5";25;0;0;0;0;0;0;0
"2222";"33003017076P2";"ENGENHARIAS III";"ESTADUAL";"PÚBLICA";1999;"ACADÊMICO";"4";15;4;0;2;0,266666666666667;0;0,133333333333333;0,133333333333333
"2223";"33003017077P9";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"5";31;1;0;1;0,032258064516129;0;0,032258064516129;0,021505376344086
"2224";"33003017078P5";"MEDICINA I";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"7";22;0;0;0;0;0;0;0
"2225";"33003017080P0";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"5";20;0;0;0;0;0;0;0
"2226";"33003017081P6";"ENSINO";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"5";20;0;0;0;0;0;0;0
"2227";"33003017082P2";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2004;"ACADÊMICO";"5";18;0;0;0;0;0;0;0
"2228";"33003017085P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTADUAL";"PÚBLICA";2006;"PROFISSIONAL";"4";29;0;0;3;0;0;0,103448275862069;0,0344827586206897
"2229";"33003017086P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"5";24;0;0;0;0;0;0;0
"2230";"33003017090P5";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";23;0;0;1;0;0;0,0434782608695652;0,0144927536231884
"2231";"33003017091P1";"FARMÁCIA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";24;13;7;0;0,541666666666667;0,291666666666667;0;0,277777777777778
"2232";"33003017092P8";"ENSINO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";23;0;0;0;0;0;0;0
"2233";"33003017093P4";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";18;0;1;1;0;0,0555555555555556;0,0555555555555556;0,037037037037037
"2234";"33003017094P0";"ARTES / MÚSICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"4";23;0;0;2;0;0;0,0869565217391304;0,0289855072463768
"2235";"33003017095P7";"ARQUITETURA, URBANISMO E DESIGN";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";22;0;0;1;0;0;0,0454545454545455;0,0151515151515152
"2236";"33003017096P3";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";21;0;0;1;0;0;0,0476190476190476;0,0158730158730159
"2237";"33003017097P0";NA;NA;NA;NA;NA;NA;10;0;0;0;0;0;0;0
"2238";"33003017098P6";NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;0;0
"2239";"33003017170P9";NA;NA;NA;NA;NA;NA;19;0;0;0;0;0;0;0
"2240";"33003017171P5";NA;NA;NA;NA;NA;NA;37;0;0;0;0;0;0;0
"2241";"33003017172P1";NA;NA;NA;NA;NA;NA;32;0;0;0;0;0;0;0
"2242";"33003017173P8";NA;NA;NA;NA;NA;NA;20;0;0;0;0;0;0;0
"2243";"33004013069P2";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"4";144;0;0;0;0;0;0;0
"2244";"33004110044P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"5";21;0;0;0;0;0;0;0
"2245";"33004137068P8";NA;NA;NA;NA;NA;NA;95;0;0;0;0;0;0;0
"2246";"33005010001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1971;"ACADÊMICO";"4";12;0;0;1;0;0;0,0833333333333333;0,0277777777777778
"2247";"33005010002P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1969;"ACADÊMICO";"6";14;0;1;0;0;0,0714285714285714;0;0,0238095238095238
"2248";"33005010003P1";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1975;"ACADÊMICO";"5";11;0;0;0;0;0;0;0
"2249";"33005010005P4";"ENSINO";"PARTICULAR";"PRIVADA";1975;"ACADÊMICO";"5";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"2250";"33005010006P0";"SOCIOLOGIA";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"4";25;0;0;0;0;0;0;0
"2251";"33005010008P3";"FILOSOFIA";"PARTICULAR";"PRIVADA";1977;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"2252";"33005010009P0";"TEOLOGIA";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"5";9;0;0;0;0;0;0;0
"2253";"33005010010P8";"HISTÓRIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"4";18;0;0;0;0;0;0;0
"2254";"33005010011P4";"ECONOMIA";"PARTICULAR";"PRIVADA";1977;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2255";"33005010013P7";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"4";8;0;0;1;0;0;0,125;0,0416666666666667
"2256";"33005010014P3";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1976;"ACADÊMICO";"4";18;0;3;1;0;0,166666666666667;0,0555555555555556;0,0740740740740741
"2257";"33005010017P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2258";"33005010018P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"3";9;1;0;1;0,111111111111111;0;0,111111111111111;0,0740740740740741
"2259";"33005010019P5";"DIREITO";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"4";103;0;0;0;0;0;0;0
"2260";"33005010020P3";"SERVIÇO SOCIAL";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"7";15;0;1;1;0;0,0666666666666667;0,0666666666666667;0,0444444444444444
"2261";"33005010021P0";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1970;"ACADÊMICO";"4";17;1;0;2;0,0588235294117647;0;0,117647058823529;0,0588235294117647
"2262";"33005010022P6";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";1974;"ACADÊMICO";"5";11;0;0;0;0;0;0;0
"2263";"33005010023P2";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";1970;"ACADÊMICO";"5";14;0;0;7;0;0;0,5;0,166666666666667
"2264";"33005010024P9";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";1979;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2265";"33005010026P1";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";9;0;3;4;0;0,333333333333333;0,444444444444444;0,259259259259259
"2266";"33005010027P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";7;0;0;2;0;0;0,285714285714286;0,0952380952380952
"2267";"33005010029P0";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"4";12;0;0;0;0;0;0;0
"2268";"33005010032P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";15;0;0;7;0;0;0,466666666666667;0,155555555555556
"2269";"33005010033P8";"TEOLOGIA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"2270";"33005010034P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";11;0;0;4;0;0;0,363636363636364;0,121212121212121
"2271";"33005010037P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"4";10;0;0;0;0;0;0;0
"2272";"33005010045P6";NA;NA;NA;NA;NA;NA;12;0;0;0;0;0;0;0
"2273";"33006016002P8";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";13;0;0;0;0;0;0;0
"2274";"33006016005P7";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1990;"ACADÊMICO";"4";10;0;0;0;0;0;0;0
"2275";"33006016010P0";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"2276";"33006016011P7";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"4";9;0;1;3;0;0,111111111111111;0,333333333333333;0,148148148148148
"2277";"33006016013P0";"TEOLOGIA";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"2278";"33006016014P6";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";12;0;1;2;0;0,0833333333333333;0,166666666666667;0,0833333333333333
"2279";"33006016015P2";"MEDICINA II";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";13;0;15;0;0;1;0;0,333333333333333
"2280";"33006016016P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";12;0;0;0;0;0;0;0
"2281";"33006016017P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";13;0;0;0;0;0;0;0
"2282";"33007012001P8";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"5";12;0;0;0;0;0;0;0
"2283";"33007012004P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"3";10;1;0;0;0,1;0;0;0,0333333333333333
"2284";"33007012005P3";"DIREITO";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"2285";"33007012008P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2002;"PROFISSIONAL";"4";13;0;0;0;0;0;0;0
"2286";"33007012010P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"2287";"33007012011P3";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"2288";"33008019005P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";13;1;0;0;0,0769230769230769;0;0;0,0256410256410256
"2289";"33008019006P6";"ENGENHARIAS IV";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"3";12;7;3;23;0,583333333333333;0,25;1;0,611111111111111
"2290";"33008019007P2";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";12;3;0;4;0,25;0;0,333333333333333;0,194444444444444
"2291";"33008019008P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";10;0;0;0;0;0;0;0
"2292";"33009015001P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";41;0;0;0;0;0;0;0
"2293";"33009015002P7";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"2294";"33009015003P3";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";31;0;0;0;0;0;0;0
"2295";"33009015006P2";"MEDICINA II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"2296";"33009015007P9";"MEDICINA I";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";16;0;0;0;0;0;0;0
"2297";"33009015009P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";13;0;0;0;0;0;0;0
"2298";"33009015011P6";"MEDICINA I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";16;0;0;0;0;0;0;0
"2299";"33009015012P2";"MEDICINA I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";14;0;0;0;0;0;0;0
"2300";"33009015013P9";"MEDICINA III";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";14;0;0;0;0;0;0;0
"2301";"33009015014P5";"MEDICINA III";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";17;0;0;0;0;0;0;0
"2302";"33009015015P1";"MEDICINA II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";10;0;0;0;0;0;0;0
"2303";"33009015016P8";"MEDICINA I";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"7";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"2304";"33009015017P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";25;0;0;0;0;0;0;0
"2305";"33009015018P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";17;3;0;0;0,176470588235294;0;0;0,0588235294117647
"2306";"33009015019P7";"MEDICINA II";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"5";28;0;0;0;0;0;0;0
"2307";"33009015020P5";"MEDICINA I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2308";"33009015021P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";13;2;0;0;0,153846153846154;0;0;0,0512820512820513
"2309";"33009015024P0";"MEDICINA III";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"7";26;0;1;0;0;0,0384615384615385;0;0,0128205128205128
"2310";"33009015026P3";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"6";12;0;0;0;0;0;0;0
"2311";"33009015029P2";"MEDICINA II";"FEDERAL";"PÚBLICA";1982;"ACADÊMICO";"5";14;0;0;0;0;0;0;0
"2312";"33009015030P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1983;"ACADÊMICO";"7";14;0;0;0;0;0;0;0
"2313";"33009015031P7";"MEDICINA II";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";11;1;0;0;0,0909090909090909;0;0;0,0303030303030303
"2314";"33009015032P3";"MEDICINA II";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"6";21;1;0;0;0,0476190476190476;0;0;0,0158730158730159
"2315";"33009015033P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"7";18;1;0;0;0,0555555555555556;0;0;0,0185185185185185
"2316";"33009015034P6";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";20;4;0;0;0,2;0;0;0,0666666666666667
"2317";"33009015035P2";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"5";36;0;0;0;0;0;0;0
"2318";"33009015038P1";"MEDICINA III";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"6";12;0;0;0;0;0;0;0
"2319";"33009015041P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"6";15;0;0;0;0;0;0;0
"2320";"33009015045P8";"MEDICINA I";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";15;0;0;0;0;0;0;0
"2321";"33009015066P5";"ENSINO";"FEDERAL";"PÚBLICA";2003;"PROFISSIONAL";"4";41;0;0;4;0;0;0,0975609756097561;0,032520325203252
"2322";"33009015067P1";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";16;0;0;1;0;0;0,0625;0,0208333333333333
"2323";"33009015068P8";"ENSINO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";23;0;1;0;0;0,0434782608695652;0;0,0144927536231884
"2324";"33009015069P4";"MEDICINA I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";30;0;0;0;0;0;0;0
"2325";"33009015070P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";70;1;0;0;0,0142857142857143;0;0;0,00476190476190476
"2326";"33009015071P9";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";29;5;0;0;0,172413793103448;0;0;0,0574712643678161
"2327";"33009015072P5";"FILOSOFIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";26;0;0;0;0;0;0;0
"2328";"33009015073P1";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";31;0;0;0;0;0;0;0
"2329";"33009015074P8";"MEDICINA I";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"4";99;0;0;0;0;0;0;0
"2330";"33009015075P4";"QUÍMICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";35;4;1;0;0,114285714285714;0,0285714285714286;0;0,0476190476190476
