"";"CD_PROGRAMA_IES";"X1";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_MUNICIPIO_PROGRAMA_IES";"NM_AREA_CONHECIMENTO"
"1280";"32005016021P3";1280;1280;3;0;2007;0;4;14;0;0;0;642857143;277777778;470751634;434583333;456492472;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"SA<da>DE COLETIVA"
"1281";"32005016022P0";1281;1281;3;0;2007;0;4;21;0;0;2;206349206;322580645;382947154;404333333;329052585;0;0;95238095;31746032;0,0952380952380952;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"LING<dc><cd>STICA"
"1282";"32005016025P9";1282;1282;3;0;2008;0;4;21;0;0;0;555555556;181818182;511805556;478030303;431802399;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"PSICOLOGIA"
"1283";"32005016027P1";1283;1283;3;0;2009;1;3;14;0;0;2;523809524;519230769;892307692;545;620086996;0;0;142857143;47619048;0,142857142857143;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"ENSINO"
"1284";"32005016029P4";1284;1284;3;0;2010;0;3;13;3;0;0;615384615;490909091;576923077;385714286;517232767;230769231;0;0;76923077;0,230769230769231;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"ARQUITETURA E URBANISMO"
"1285";"32005016030P2";1285;1285;3;0;2010;0;3;22;0;0;1;212121212;769230769;479166667;465217391;48143401;0;0;45454545;15151515;0,0454545454545455;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"MATEM<c1>TICA"
"1286";"32005016031P9";1286;1286;3;0;2010;1;3;47;0;1;1;531914894;169230769;571428571;425;424393559;0;21276596;21276596;14184397;0,0425531914893617;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"EDUCA<c7><c3>O"
"1287";"32005016032P5";1287;1287;3;0;2010;0;3;10;16;0;0;733333333;625;499373434;53125;597239192;1;0;0;333333333;1,6;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"FARM<c1>CIA"
"1288";"32005016034P8";1288;1288;3;0;2011;0;3;17;1;0;0;37254902;632352941;53567566;469;502394405;58823529;0;0;19607843;0,0588235294117647;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1289";"32005016035P4";1289;1289;3;0;2011;0;3;15;0;0;0;377777778;575;528635621;470614035;488006858;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"GEOGRAFIA"
"1290";"32005016036P0";1290;1290;3;0;2013;0;3;12;0;0;0;361111111;418181818;597308489;4875;466025354;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"DIREITO"
"1291";"32005016038P3";1291;1291;3;0;2013;0;3;16;0;0;1;791666667;956521739;5375;451984127;684418133;0;0;625;20833333;0,0625;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"ARTES"
"1292";"32005016070P4";1292;1292;3;0;2016;0;3;14;0;0;0;404761905;612903226;701388889;441203704;540064431;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"ADMINISTRA<c7><c3>O"
"1293";"32005016071P0";1293;1293;3;0;2016;0;3;14;0;0;0;523809524;411764706;604166667;6203125;540013349;0;0;0;0;0;"SUDESTE";"MG";"UFJF";"JUIZ DE FORA";"FISIOTERAPIA E TERAPIA OCUPACIONAL"
"1294";"32006012001P9";1294;1294;3;0;1985;0;5;24;2;4;8;236111111;215277778;372354497;407777778;307880291;83333333;166666667;333333333;194444444;0,583333333333333;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ENGENHARIA EL<c9>TRICA"
"1295";"32006012002P5";1295;1295;3;0;1985;0;7;27;30;0;0;24691358;264957265;445929645;371212121;332253153;1;0;0;333333333;1,11111111111111;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ENGENHARIA MEC<c2>NICA"
"1296";"32006012003P1";1296;1296;3;0;1989;0;5;52;0;2;0;320512821;265060241;492927632;397701149;369050461;0;38461538;0;12820513;0,0384615384615385;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"EDUCA<c7><c3>O"
"1297";"32006012004P8";1297;1297;3;0;1992;0;6;17;9;5;0;588235294;204545455;384791667;490079365;416912945;529411765;294117647;0;274509804;0,823529411764706;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"IMUNOLOGIA"
"1298";"32006012005P4";1298;1298;3;0;1993;0;5;13;17;2;1;307692308;179104478;45988806;629411765;394024152;1;153846154;76923077;41025641;1,53846153846154;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ENGENHARIA QU<cd>MICA"
"1299";"32006012006P0";1299;1299;3;0;1994;0;5;20;27;0;0;416666667;306122449;500790514;482183908;426440884;1;0;0;333333333;1,35;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"GEN<c9>TICA"
"1300";"32006012007P7";1300;1300;3;0;1995;0;4;26;0;0;0;256410256;261363636;379140212;433630952;332636264;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"LING<dc><cd>STICA"
"1301";"32006012009P0";1301;1301;3;0;1996;0;4;13;0;0;0;307692308;369230769;552083333;375;401001603;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ECONOMIA"
"1302";"32006012010P8";1302;1302;3;0;1998;0;5;21;0;0;0;238095238;364864865;392042847;421604938;354151972;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"GEOGRAFIA"
"1303";"32006012011P4";1303;1303;3;0;1998;0;4;29;11;0;0;149425287;142857143;304329004;374305556;242729248;379310345;0;0;126436782;0,379310344827586;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"QU<cd>MICA"
"1304";"32006012012P0";1304;1304;3;0;1999;0;4;25;0;0;0;28;154761905;476959325;473275862;346249273;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"HIST<d3>RIA"
"1305";"32006012013P7";1305;1305;3;0;1999;0;6;21;0;0;0;380952381;216216216;332735247;462333333;348059294;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ECOLOGIA"
"1306";"32006012014P3";1306;1306;3;0;1999;0;4;26;0;0;0;423076923;192307692;302083333;459047619;344128892;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"MEDICINA VETERIN<c1>RIA"
"1307";"32006012015P0";1307;1307;3;0;2000;0;5;21;4;18;0;333333333;133333333;493298368;372;332991259;19047619;857142857;0;349206349;1,04761904761905;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"AGRONOMIA"
"1308";"32006012016P6";1308;1308;3;0;2001;0;5;21;3;2;0;253968254;74074074;287425595;43117284;261660191;142857143;95238095;0;79365079;0,238095238095238;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ODONTOLOGIA"
"1309";"32006012017P2";1309;1309;3;0;2001;0;4;32;5;0;2;3125;303571429;517783292;402864583;384179826;15625;0;625;72916667;0,21875;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1310";"32006012018P9";1310;1310;3;0;2002;0;5;17;1;0;0;156862745;25;429750403;407894737;311126971;58823529;0;0;19607843;0,0588235294117647;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"F<cd>SICA"
"1311";"32006012020P3";1311;1311;3;0;2003;0;3;15;0;0;0;311111111;392857143;722222222;415833333;460505952;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ADMINISTRA<c7><c3>O"
"1312";"32006012021P0";1312;1312;3;0;2003;0;4;15;0;0;2;288888889;308823529;548611111;435964912;39557211;0;0;133333333;44444444;0,133333333333333;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"PSICOLOGIA"
"1313";"32006012022P6";1313;1313;3;0;2006;0;4;23;0;0;0;492753623;323943662;80297619;372333333;498001702;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"LETRAS"
"1314";"32006012023P2";1314;1314;3;0;2007;0;4;12;0;0;0;194444444;9;551724138;694444444;585153257;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"MATEM<c1>TICA"
"1315";"32006012026P1";1315;1315;3;0;2009;0;3;11;0;0;0;727272727;842105263;538461538;448611111;63911266;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ARTES"
"1316";"32006012028P4";1316;1316;3;0;2010;0;3;13;0;0;0;461538462;65625;489488636;463461538;517684659;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"SOCIOLOGIA"
"1317";"32006012029P0";1317;1317;3;0;2010;0;3;13;0;0;0;282051282;7;402935606;558333333;485830055;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"BOT<c2>NICA"
"1318";"32006012031P5";1318;1318;3;0;2011;0;3;17;2;0;0;490196078;75;714285714;483333333;609453782;117647059;0;0;39215686;0,117647058823529;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"BIOLOGIA GERAL"
"1319";"32006012032P1";1319;1319;3;0;2013;1;3;25;0;2;0;373333333;294117647;542951931;57;445100728;0;8;0;26666667;0,08;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ENSINO"
"1320";"32006012033P8";1320;1320;3;0;2013;1;3;20;0;1;0;633333333;482142857;625;397222222;534424603;0;5;0;16666667;0,05;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"EDUCA<c7><c3>O"
"1321";"32006012034P4";1321;1321;3;0;2013;0;3;12;2;5;9;388888889;736842105;471993053;363095238;490204821;166666667;416666667;75;444444444;1,33333333333333;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ENGENHARIA BIOM<c9>DICA"
"1322";"32006012035P0";1322;1322;3;0;2013;0;4;15;0;0;0;444444444;466666667;494280485;380555556;446486788;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ADMINISTRA<c7><c3>O"
"1323";"32006012036P7";1323;1323;3;0;2013;0;3;15;0;0;0;377777778;622641509;572984749;378125;487882259;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ARQUITETURA E URBANISMO"
"1324";"32006012037P3";1324;1324;3;0;2014;0;3;19;1;0;0;771929825;936170213;628571429;511594203;712066417;52631579;0;0;1754386;0,0526315789473684;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"CI<ca>NCIAS AMBIENTAIS"
"1325";"32006012070P0";1325;1325;3;0;2015;0;3;13;0;0;0;205128205;666666667;327061917;451470588;412581844;0;0;0;0;0;"SUDESTE";"MG";"UFU";"ITUIUTABA";"GEOGRAFIA"
"1326";"32006012071P7";1326;1326;3;0;2015;0;3;12;0;0;0;472222222;964285714;979166667;419230769;708726343;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ARTES"
"1327";"32006012072P3";1327;1327;3;0;2015;0;3;10;0;0;0;433333333;7;727777778;436111111;574305556;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"CI<ca>NCIA POL<cd>TICA"
"1328";"32006012073P0";1328;1328;3;0;2015;1;3;19;0;0;0;543859649;333333333;460863095;468650794;451676718;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"SA<da>DE COLETIVA"
"1329";"32006012075P2";1329;1329;3;0;2016;0;3;16;0;0;0;625;675;708333333;375833333;596041667;0;0;0;0;0;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ARTES"
"1330";"32006012076P9";1330;1330;3;0;2015;1;3;14;0;0;1;285714286;542372881;712121212;431578947;492946832;0;0;71428571;23809524;0,0714285714285714;"SUDESTE";"MG";"UFU";"UBERL<c2>NDIA";"ADMINISTRA<c7><c3>O"
"1331";"32007019004P4";1331;1331;3;0;1984;0;4;22;0;0;0;393939394;25;450066138;318055556;353015272;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"GEOCI<ca>NCIAS"
"1332";"32007019005P0";1332;1332;3;0;1992;0;5;10;3;2;5;333333333;184210526;578947368;323717949;355052294;3;2;5;333333333;1;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ENGENHARIA CIVIL"
"1333";"32007019006P7";1333;1333;3;0;1995;0;6;25;3;0;0;32;152777778;509803922;520277778;375714869;12;0;0;4;0,12;"SUDESTE";"MG";"UFOP";"OURO PRETO";"BIOLOGIA GERAL"
"1334";"32007019008P0";1334;1334;3;0;1998;0;4;10;0;0;0;4;285714286;538825758;548611111;443287789;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ENGENHARIA DE MINAS"
"1335";"32007019009P6";1335;1335;3;0;2008;1;3;10;0;0;0;8;8;615384615;375;647596154;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"CI<ca>NCIAS AMBIENTAIS"
"1336";"32007019011P0";1336;1336;3;0;2001;0;5;16;3;0;0;791666667;625;526624839;398148148;585359913;1875;0;0;625;0,1875;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ENGENHARIA SANIT<c1>RIA"
"1337";"32007019014P0";1337;1337;3;0;2007;0;4;17;7;7;0;549019608;310344828;433152174;541269841;458446613;411764706;411764706;0;274509804;0,823529411764706;"SUDESTE";"MG";"UFOP";"OURO PRETO";"FARM<c1>CIA"
"1338";"32007019015P6";1338;1338;3;0;2007;0;4;20;0;0;0;316666667;14516129;50154321;431;348592792;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"HIST<d3>RIA"
"1339";"32007019016P2";1339;1339;3;0;2007;0;3;15;0;1;2;555555556;607142857;529134005;387962963;519948845;0;66666667;133333333;66666667;0,2;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ECOLOGIA"
"1340";"32007019018P5";1340;1340;3;0;2008;1;4;11;0;0;0;484848485;48;6;559722222;531142677;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ENSINO"
"1341";"32007019020P0";1341;1341;3;0;2009;0;4;14;10;1;0;547619048;378378378;523611111;466203704;47895306;714285714;71428571;0;261904762;0,785714285714286;"SUDESTE";"MG";"UFOP";"OURO PRETO";"BIOTECNOLOGIA"
"1342";"32007019021P6";1342;1342;3;0;2010;0;3;18;0;3;0;444444444;607843137;976851852;409210526;60958749;0;166666667;0;55555556;0,166666666666667;"SUDESTE";"MG";"UFOP";"OURO PRETO";"LETRAS"
"1343";"32007019022P2";1343;1343;3;0;2010;0;3;22;2;0;1;606060606;210526316;549107143;493888889;464895738;90909091;0;45454545;45454545;0,136363636363636;"SUDESTE";"MG";"UFOP";"OURO PRETO";"NUTRI<c7><c3>O"
"1344";"32007019023P9";1344;1344;3;0;2010;0;4;15;1;1;2;488888889;583333333;502435897;391176471;491458648;66666667;66666667;133333333;88888889;0,266666666666667;"SUDESTE";"MG";"UFOP";"OURO PRETO";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1345";"32007019024P5";1345;1345;3;0;2011;0;3;22;0;0;0;424242424;429906542;52864755;551388889;483546351;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"MARIANA";"EDUCA<c7><c3>O"
"1346";"32007019025P1";1346;1346;3;0;2011;0;3;15;1;0;0;355555556;714285714;446296296;442460317;489649471;66666667;0;0;22222222;0,0666666666666667;"SUDESTE";"MG";"UFOP";"OURO PRETO";"MATERIAIS"
"1347";"32007019026P8";1347;1347;3;0;2013;1;3;13;0;1;0;666666667;375;580023641;439583333;51531841;0;76923077;0;25641026;0,0769230769230769;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ENSINO"
"1348";"32007019028P0";1348;1348;3;0;2014;0;3;11;0;0;0;727272727;945945946;1;287179487;74009954;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"OURO PRETO";"ARTES"
"1349";"32007019029P7";1349;1349;3;0;2014;0;3;16;9;0;0;5625;1;571428571;40625;635044643;5625;0;0;1875;0,5625;"SUDESTE";"MG";"UFOP";"OURO PRETO";"QU<cd>MICA"
"1350";"32007019049P8";1350;1350;3;0;2015;0;3;14;0;0;0;642857143;777777778;56;39047619;592777778;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"MARIANA";"COMUNICA<c7><c3>O"
"1351";"32007019050P6";1351;1351;3;0;2016;0;3;10;0;0;0;5;72972973;736111111;448611111;603612988;0;0;0;0;0;"SUDESTE";"MG";"UFOP";"MARIANA";"ECONOMIA"
"1352";"32008015001P1";1352;1352;4;1;1988;0;5;17;0;0;0;294117647;28;501697531;50875;396141294;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"LETRAS"
"1353";"32008015002P8";1353;1353;4;1;1996;0;3;10;2;0;2;366666667;630434783;568518519;41969697;496329234;2;0;2;133333333;0,4;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ENGENHARIA EL<c9>TRICA"
"1354";"32008015003P4";1354;1354;4;1;1996;0;5;10;0;1;7;8;52;612847222;444230769;594269498;0;1;7;266666667;0,8;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"GEOGRAFIA"
"1355";"32008015004P0";1355;1355;4;1;1998;0;4;14;5;2;3;476190476;475;538483796;473333333;490751901;357142857;142857143;214285714;238095238;0,714285714285714;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ENGENHARIA MEC<c2>NICA"
"1356";"32008015005P7";1356;1356;4;1;1997;0;6;40;0;0;1;108333333;78431373;301724138;432971014;230364965;0;0;25;8333333;0,025;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"DIREITO"
"1357";"32008015006P3";1357;1357;4;1;1998;0;4;10;0;0;0;7;35;588293651;505;535823413;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"EDUCA<c7><c3>O"
"1358";"32008015007P0";1358;1358;4;1;1999;0;5;12;0;0;0;555555556;55;542200855;430128205;519471154;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"SOCIOLOGIA"
"1359";"32008015008P6";1359;1359;4;1;1998;0;4;10;0;0;1;5;585365854;519450448;488194444;523252686;0;0;1;33333333;0,1;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ZOOLOGIA"
"1360";"32008015009P2";1360;1360;4;1;2002;0;4;13;15;2;1;41025641;35483871;429487179;465555556;415034464;1;153846154;76923077;41025641;1,38461538461538;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ODONTOLOGIA"
"1361";"32008015011P7";1361;1361;4;1;2005;0;4;11;0;0;3;393939394;333333333;535586124;351388889;403561935;0;0;272727273;90909091;0,272727272727273;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"CI<ca>NCIA DA COMPUTA<c7><c3>O"
"1362";"32008015012P3";1362;1362;4;1;2004;0;4;10;0;1;0;466666667;3;533684211;451666667;438004386;0;1;0;33333333;0,1;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"PSICOLOGIA"
"1363";"32008015013P0";1363;1363;4;1;2005;1;4;13;0;0;0;743589744;5;557539683;526190476;581829976;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ENSINO"
"1364";"32008015014P6";1364;1364;4;1;1999;1;4;12;14;2;1;472222222;7;4125;474509804;514808007;1;166666667;83333333;416666667;1,41666666666667;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ODONTOLOGIA"
"1365";"32008015015P2";1365;1365;4;1;2007;0;4;14;0;0;0;523809524;438596491;499969697;544117647;50162334;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"ADMINISTRA<c7><c3>O"
"1366";"32008015016P9";1366;1366;4;1;2007;0;4;8;0;0;0;833333333;6;615384615;445;623429487;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"COMUNICA<c7><c3>O"
"1367";"32008015017P5";1367;1367;4;1;2007;0;5;13;0;0;0;58974359;405405405;482933087;440625;479676771;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"CI<ca>NCIA POL<cd>TICA"
"1368";"32008015019P8";1368;1368;4;1;2008;0;4;10;0;0;0;533333333;708333333;619444444;429545455;572664141;0;0;0;0;0;"SUDESTE";"MG";"PUC/MG";"BELO HORIZONTE";"TEOLOGIA"
"1369";"32009011003P0";1369;1369;4;1;2009;0;3;13;0;0;0;769230769;404040404;555555556;508333333;559290016;0;0;0;0;0;"SUDESTE";"MG";"UNIVALE";"GOVERNADOR VALADARES";"INTERDISCIPLINAR"
"1370";"32010010002P2";1370;1370;3;0;2006;0;4;16;1;0;1;5;40625;418939394;498913043;456025609;625;0;625;41666667;0,125;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"AGRONOMIA"
"1371";"32010010003P9";1371;1371;3;0;2008;0;3;16;0;0;0;375;581395349;457203815;339035088;438158563;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"ZOOTECNIA"
"1372";"32010010004P5";1372;1372;3;0;2009;0;3;15;9;0;0;355555556;842105263;532809984;435087719;54138963;6;0;0;2;0,6;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"QU<cd>MICA"
"1373";"32010010006P8";1373;1373;3;0;2010;0;4;13;0;0;0;256410256;133333333;365220058;382777778;284435356;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"ODONTOLOGIA"
"1374";"32010010007P4";1374;1374;3;0;2011;1;3;23;0;0;0;695652174;519230769;517914614;573333333;576532723;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"INTERDISCIPLINAR"
"1375";"32010010008P0";1375;1375;3;0;2011;1;3;18;0;0;0;722222222;40625;513333333;477631579;529859284;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"SA<da>DE COLETIVA"
"1376";"32010010009P7";1376;1376;3;0;2011;0;3;14;5;1;0;571428571;64;543478261;542592593;574374856;357142857;71428571;0;142857143;0,428571428571429;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"FARM<c1>CIA"
"1377";"32010010011P1";1377;1377;3;0;2013;1;3;26;0;0;0;615384615;403508772;583333333;440833333;510765013;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"INTERDISCIPLINAR"
"1378";"32010010012P8";1378;1378;3;0;2013;1;3;35;0;0;0;628571429;387323944;611111111;457142857;521037335;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"EDUCA<c7><c3>O"
"1379";"32010010013P4";1379;1379;3;0;2014;1;3;27;1;0;3;75308642;597014925;99691358;542261905;722319208;37037037;0;111111111;49382716;0,148148148148148;"SUDESTE";"MG";"UFVJM";"TE<d3>FILO OTONI";"INTERDISCIPLINAR"
"1380";"32010010040P1";1380;1380;3;0;2015;0;3;11;0;0;0;696969697;884615385;6775;530128205;697303322;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"ZOOLOGIA"
"1381";"32010010041P8";1381;1381;3;0;2015;0;3;17;0;0;0;509803922;557692308;389166667;525;495415724;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"FISIOTERAPIA E TERAPIA OCUPACIONAL"
"1382";"32010010044P7";1382;1382;3;0;2016;0;3;13;0;0;0;58974359;947368421;666666667;497435897;675303644;0;0;0;0;0;"SUDESTE";"MG";"UFVJM";"DIAMANTINA";"CI<ca>NCIA E TECNOLOGIA DE ALIMENTOS"
"1383";"32011016003P1";1383;1383;3;0;2005;0;4;21;6;0;0;53968254;242424242;529761905;550666667;465633838;285714286;0;0;95238095;0,285714285714286;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"FARM<c1>CIA"
"1384";"32011016004P8";1384;1384;3;0;2008;0;4;17;3;1;0;37254902;161290323;449673203;486594203;367526687;176470588;58823529;0;78431373;0,235294117647059;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"QU<cd>MICA"
"1385";"32011016005P4";1385;1385;3;0;2010;0;3;19;0;0;2;526315789;5;531917735;468253968;506621873;0;0;105263158;35087719;0,105263157894737;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"CI<ca>NCIAS AMBIENTAIS"
"1386";"32011016006P0";1386;1386;3;0;2011;0;3;17;1;0;0;392156863;611111111;532051282;550724638;521510973;58823529;0;0;19607843;0,0588235294117647;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"ENFERMAGEM"
"1387";"32011016007P7";1387;1387;3;0;2011;0;4;18;1;0;0;62962963;52;528333333;465625;535896991;55555556;0;0;18518519;0,0555555555555556;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"MEDICINA"
"1388";"32011016008P3";1388;1388;3;0;2011;0;3;12;0;0;0;638888889;875;494295183;367948718;594033197;0;0;0;0;0;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"ENGENHARIA DE MATERIAIS E METAL<da>RGICA"
"1389";"32011016009P0";1389;1389;3;0;2012;0;3;18;1;0;0;333333333;533333333;558333333;447807018;468201754;55555556;0;0;18518519;0,0555555555555556;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"ODONTOLOGIA"
"1390";"32011016011P4";1390;1390;3;0;2012;0;3;13;1;0;0;666666667;1;537611198;512777778;679263911;76923077;0;0;25641026;0,0769230769230769;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"ENGENHARIA SANIT<c1>RIA"
"1391";"32011016012P0";1391;1391;3;0;2012;0;3;17;0;0;1;549019608;1;75;525490196;706127451;0;0;58823529;19607843;0,0588235294117647;"SUDESTE";"MG";"UNIFAL";"VARGINHA";"INTERDISCIPLINAR"
"1392";"32011016013P7";1392;1392;3;0;2013;0;3;10;0;0;1;466666667;96;695221445;500757576;655661422;0;0;1;33333333;0,1;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"AGRONOMIA"
"1393";"32011016015P0";1393;1393;3;0;2015;0;3;19;0;0;2;473684211;434210526;676190476;41875;500708803;0;0;105263158;35087719;0,105263157894737;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"EDUCA<c7><c3>O"
"1394";"32011016040P4";1394;1394;3;0;2015;0;3;17;2;0;0;62745098;696969697;566867773;49122807;59562913;117647059;0;0;39215686;0,117647058823529;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"BIOLOGIA GERAL"
"1395";"32011016041P0";1395;1395;3;0;2015;0;3;16;0;0;0;395833333;903225806;590909091;469117647;589771469;0;0;0;0;0;"SUDESTE";"MG";"UNIFAL";"PO<c7>OS DE CALDAS";"ENGENHARIA QU<cd>MICA"
"1396";"32011016042P7";1396;1396;3;0;2016;0;3;15;0;0;0;555555556;545454545;56571645;638888889;57640386;0;0;0;0;0;"SUDESTE";"MG";"UNIFAL";"ALFENAS";"FISIOTERAPIA E TERAPIA OCUPACIONAL"
"1397";"32012012001P5";1397;1397;3;0;1987;0;4;27;0;0;0;530864198;180327869;501442308;538095238;437682403;0;0;0;0;0;"SUDESTE";"MG";"UFTM";"UBERABA";"MEDICINA"
