"";"CD_PROGRAMA_IES";"Count";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"Prof_Perm";"Soma_patentes";"Soma_produtos";"Soma_Aplicativos";"Forma_docente";"Forma_discente";"Colabora_cientifica";"CP";"Indice_MI";"Patente_prof";"Produto_prof";"App_prof";"Indice_PT";"new_indice_PT"
"2395";"42002010027P4";2395;3;0;2003;0;5;14;0;0;0;333333333;32;277777778;5;357777778;0;0;0;0;752,214285714286
"2396";"42002010029P7";2396;3;0;2004;0;4;21;0;0;0;53968254;30952381;565217391;541333333;488939268;0;0;0;0;501,47619047619
"2397";"42002010030P5";2397;3;0;2003;0;4;21;0;0;0;285714286;268656716;462291412;458695652;368839517;0;0;0;0;501,47619047619
"2398";"42002010031P1";2398;3;0;2006;0;5;16;0;0;0;625;387755102;562436869;383333333;489631326;0;0;0;0;658,1875
"2399";"42002010032P8";2399;3;0;2006;0;4;31;7;1;0;430107527;264150943;724603175;57337963;498060319;225806452;32258065;0;86021505;339,709677419355
"2400";"42002010033P4";2400;3;0;2008;1;4;15;0;14;14;911111111;540540541;842948718;48245614;694264127;0;933333333;933333333;622222222;702,066666666667
"2401";"42002010034P0";2401;3;0;2007;0;3;14;0;0;0;166666667;923076923;525297619;619791667;558708219;0;0;0;0;752,214285714286
"2402";"42002010035P7";2402;3;0;2007;0;4;17;0;0;0;156862745;408602151;462232087;310666667;334590912;0;0;0;0;619,470588235294
"2403";"42002010036P3";2403;3;0;2007;0;3;35;3;0;10;295238095;363636364;552161654;409047619;405020933;85714286;0;285714286;123809524;300,885714285714
"2404";"42002010037P0";2404;3;0;2007;0;3;11;0;0;0;727272727;866666667;538461538;3671875;624897108;0;0;0;0;957,363636363636
"2405";"42002010038P6";2405;3;0;2008;0;4;13;0;1;4;487179487;265306122;459093164;436904762;412120884;0;76923077;307692308;128205128;810,076923076923
"2406";"42002010040P0";2406;3;0;2008;0;4;15;0;0;1;377777778;166666667;520434783;536403509;400320684;0;0;66666667;22222222;702,066666666667
"2407";"42002010041P7";2407;3;0;2008;0;3;18;0;0;1;518518519;6;580512821;445833333;536216168;0;0;55555556;18518519;585,055555555556
"2408";"42002010042P3";2408;3;0;2008;0;4;25;0;0;0;226666667;1;396785714;462037037;296372354;0;0;0;0;421,24
"2409";"42002010046P9";2409;3;0;2009;0;3;11;0;0;0;333333333;238095238;513480392;366666667;362893908;0;0;0;0;957,363636363636
"2410";"42002010047P5";2410;3;0;2010;0;4;13;0;0;0;58974359;769230769;875;442857143;669207875;0;0;0;0;810,076923076923
"2411";"42002010050P6";2411;3;0;2011;1;3;22;0;0;0;424242424;372093023;589869281;493589744;469948618;0;0;0;0;478,681818181818
"2412";"42002010051P2";2412;3;0;2011;0;4;16;0;0;0;333333333;228571429;336875211;382936508;32042912;0;0;0;0;658,1875
"2413";"42002010053P5";2413;3;0;2011;0;3;11;0;0;0;636363636;5;702380952;297435897;534045122;0;0;0;0;957,363636363636
"2414";"42002010054P1";2414;3;0;2012;0;3;14;0;0;0;428571429;4;645833333;569270833;510918899;0;0;0;0;752,214285714286
"2415";"42002010055P8";2415;3;0;2012;0;4;12;2;0;2;916666667;818181818;578125;476666667;697410038;166666667;0;166666667;111111111;877,583333333333
"2416";"42002010056P4";2416;3;0;2013;1;4;20;0;2;11;75;543209877;66;426333333;594885802;0;1;55;216666667;526,55
"2417";"42002010057P0";2417;3;0;2013;0;3;13;0;0;0;256410256;265060241;1;36;470367624;0;0;0;0;810,076923076923
"2418";"42002010059P3";2418;3;0;2014;0;3;18;0;0;0;611111111;566037736;513888889;467083333;539530267;0;0;0;0;585,055555555556
"2419";"42002010160P6";2419;3;0;2016;0;3;16;0;0;0;541666667;85;506060606;349166667;561723485;0;0;0;0;658,1875
"2420";"42003016001P8";2420;3;0;1976;0;6;21;3;0;0;206349206;174603175;331837607;479032258;297955561;142857143;0;0;47619048;501,47619047619
"2421";"42003016007P6";2421;3;0;1977;0;4;16;0;0;0;458333333;188679245;440357143;41622807;375899448;0;0;0;0;658,1875
"2422";"42003016008P2";2422;3;0;1977;0;5;22;14;7;0;303030303;159090909;455866808;419940476;334482124;636363636;318181818;0;318181818;478,681818181818
"2423";"42003016009P9";2423;3;0;1985;0;5;12;30;18;0;694444444;423728814;557407407;501041667;544155583;1;1;0;666666667;877,583333333333
"2424";"42003016010P7";2424;3;0;1985;0;5;16;0;0;0;395833333;222222222;296875;449652778;341145833;0;0;0;0;658,1875
"2425";"42003016011P3";2425;3;0;1991;0;7;18;0;0;0;555555556;518518519;508942407;516304348;524830207;0;0;0;0;585,055555555556
"2426";"42003016014P2";2426;3;0;1995;0;5;29;0;0;0;436781609;306930693;511972991;35491453;402649956;0;0;0;0;363,137931034483
"2427";"42003016016P5";2427;3;0;1996;0;4;14;0;0;0;428571429;189189189;308823529;388461538;328761421;0;0;0;0;752,214285714286
"2428";"42003016017P1";2428;3;0;1996;0;4;11;0;0;0;454545455;259259259;49837963;384722222;399226641;0;0;0;0;957,363636363636
"2429";"42003016018P8";2429;3;0;1999;0;5;19;6;0;0;315789474;209302326;395502646;583333333;375981945;315789474;0;0;105263158;554,263157894737
"2430";"42003016019P4";2430;3;0;1995;0;3;10;0;0;0;3;941176471;470504158;3;502920157;0;0;0;0;1053,1
"2431";"42003016020P2";2431;3;0;2002;0;6;20;85;18;0;566666667;340909091;495350537;516666667;47989824;1;9;0;633333333;526,55
"2432";"42003016022P5";2432;3;0;2004;0;4;17;22;1;2;490196078;4;48698336;462878788;460014557;1;58823529;117647059;392156863;619,470588235294
"2433";"42003016024P8";2433;3;0;2006;0;3;13;0;0;0;692307692;6875;575;463596491;604601046;0;0;0;0;810,076923076923
"2434";"42003016025P4";2434;3;0;2006;0;5;16;4;4;1;5;425925926;875;364215686;541285403;25;25;625;1875;658,1875
"2435";"42003016026P0";2435;3;0;2007;0;4;19;0;0;0;228070175;155172414;512105649;45515873;337626742;0;0;0;0;554,263157894737
"2436";"42003016027P7";2436;3;0;2007;0;4;18;0;0;0;648148148;543859649;752083333;464130435;602055391;0;0;0;0;585,055555555556
"2437";"42003016028P3";2437;3;0;2007;0;4;22;8;1;0;363636364;114285714;375075758;511231884;34105743;363636364;45454545;0;136363636;478,681818181818
"2438";"42003016030P8";2438;3;0;2008;0;4;28;0;0;0;297619048;210526316;502521008;422839506;358376469;0;0;0;0;376,107142857143
"2439";"42003016031P4";2439;3;0;2008;0;4;13;0;0;0;230769231;321428571;553418803;395833333;375362485;0;0;0;0;810,076923076923
"2440";"42003016032P0";2440;3;0;2008;0;3;16;0;5;10;541666667;424657534;444374299;402536232;453308683;0;3125;625;3125;658,1875
"2441";"42003016033P7";2441;3;0;2008;0;4;15;2;0;0;2;117647059;333611111;461979167;278309334;133333333;0;0;44444444;702,066666666667
"2442";"42003016034P3";2442;3;0;2009;0;3;10;0;0;1;4;894736842;453751066;327380952;518967215;0;0;1;33333333;1053,1
"2443";"42003016035P0";2443;3;0;2010;0;3;18;7;1;0;481481481;466666667;588414634;457575758;498534635;388888889;55555556;0;148148148;585,055555555556
"2444";"42003016036P6";2444;3;0;2010;0;3;19;0;0;0;421052632;461538462;615384615;450793651;48719234;0;0;0;0;554,263157894737
"2445";"42003016037P2";2445;3;0;2011;0;3;10;0;0;0;566666667;777777778;1;348484848;673232323;0;0;0;0;1053,1
"2446";"42003016038P9";2446;3;0;2011;0;3;22;0;10;16;272727273;488095238;516472186;368518519;411453304;0;454545455;727272727;393939394;478,681818181818
"2447";"42003016039P5";2447;3;0;2011;0;3;28;0;1;0;380952381;357142857;689130435;394166667;455348085;0;35714286;0;11904762;376,107142857143
"2448";"42003016040P3";2448;3;0;2011;0;3;18;26;2;0;444444444;576923077;543641775;501923077;516733093;1;111111111;0;37037037;585,055555555556
"2449";"42003016041P0";2449;3;0;2011;0;4;11;19;0;0;696969697;526315789;986111111;493229167;675656441;1;0;0;333333333;957,363636363636
"2450";"42003016042P6";2450;3;0;2011;1;3;15;0;0;1;488888889;365384615;577257182;446212121;469435702;0;0;66666667;22222222;702,066666666667
"2451";"42003016043P2";2451;3;0;2011;0;4;13;0;0;0;461538462;647058824;489583333;442222222;51010071;0;0;0;0;810,076923076923
"2452";"42003016044P9";2452;3;0;2012;0;3;14;0;0;0;738095238;727272727;681818182;485294118;658120066;0;0;0;0;752,214285714286
"2453";"42003016045P5";2453;3;0;2012;0;3;16;0;0;0;3125;674418605;546929825;418253968;488025599;0;0;0;0;658,1875
"2454";"42003016046P1";2454;3;0;2012;0;3;11;1;0;0;515151515;1;833333333;590277778;734690657;90909091;0;0;3030303;957,363636363636
"2455";"42003016047P8";2455;3;0;2012;0;3;11;0;0;0;363636364;625;516137566;375757576;470132876;0;0;0;0;957,363636363636
"2456";"42003016048P4";2456;3;0;2013;0;4;9;0;0;3;555555556;8;348821549;392424242;524200337;0;0;333333333;111111111;1170,11111111111
"2457";"42003016051P5";2457;3;0;2013;0;3;13;0;0;1;564102564;933333333;525;510119048;633138736;0;0;76923077;25641026;810,076923076923
"2458";"42003016052P1";2458;3;0;2014;0;3;14;0;0;0;595238095;694444444;734375;419444444;610875496;0;0;0;0;752,214285714286
"2459";"42003016054P4";2459;3;0;2016;1;3;14;2;0;0;69047619;8;859375;406481481;689083168;142857143;0;0;47619048;752,214285714286
"2460";"42003016055P0";2460;3;0;2016;0;3;12;0;0;0;5;666666667;721153846;509615385;599358974;0;0;0;0;877,583333333333
"2461";"42004012001P4";2461;3;0;1979;0;6;21;0;0;0;349206349;34375;627199074;497916667;454518022;0;0;0;0;501,47619047619
"2462";"42004012002P0";2462;3;0;1994;0;4;20;0;0;1;633333333;565217391;583333333;445075758;556739954;0;0;5;16666667;526,55
"2463";"42004012004P3";2463;3;0;1995;0;3;10;0;0;1;5;62;443434343;437179487;500153458;0;0;1;33333333;1053,1
"2464";"42004012005P0";2464;3;0;1996;0;5;12;9;0;0;416666667;234042553;35;451190476;362974924;75;0;0;25;877,583333333333
"2465";"42004012007P2";2465;3;0;1997;0;5;20;0;0;0;483333333;473684211;510540335;403333333;467722803;0;0;0;0;526,55
"2466";"42004012008P9";2466;3;0;2000;0;4;18;2;0;0;444444444;530612245;518846374;476333333;492559099;111111111;0;0;37037037;585,055555555556
"2467";"42004012009P5";2467;3;0;2001;0;5;17;0;0;0;176470588;179487179;489468864;468333333;328439991;0;0;0;0;619,470588235294
"2468";"42004012010P3";2468;3;0;2001;0;4;24;0;0;0;430555556;418604651;609077381;435714286;473487968;0;0;0;0;438,791666666667
"2469";"42004012011P0";2469;3;0;2001;0;5;15;3;0;0;488888889;424242424;53116969;525438596;4924349;2;0;0;66666667;702,066666666667
"2470";"42004012012P6";2470;3;0;2004;0;4;21;3;0;0;650793651;463414634;538003663;46474359;529238884;142857143;0;0;47619048;501,47619047619
"2471";"42004012013P2";2471;3;0;2006;0;4;18;1;0;0;462962963;36;564945652;426086957;453498893;55555556;0;0;18518519;585,055555555556
"2472";"42004012014P9";2472;3;0;2006;0;4;18;0;4;1;611111111;682539683;552167905;443560606;572344826;0;222222222;55555556;92592593;585,055555555556
"2473";"42004012015P5";2473;3;0;2007;0;3;9;0;0;0;518518519;777777778;514814815;517424242;582133838;0;0;0;0;1170,11111111111
"2474";"42004012016P1";2474;3;0;2007;0;4;27;14;0;0;296296296;407894737;486256831;416911765;401839907;518518519;0;0;172839506;390,037037037037
"2475";"42004012019P0";2475;3;0;2010;0;3;14;0;0;0;380952381;1;615384615;519444444;62894536;0;0;0;0;752,214285714286
"2476";"42004012020P9";2476;3;0;2010;0;3;17;0;0;0;843137255;607142857;723611111;475;662222806;0;0;0;0;619,470588235294
"2477";"42004012021P5";2477;3;0;2012;0;3;17;1;0;1;274509804;53968254;498827561;362916667;418984143;58823529;0;58823529;39215686;619,470588235294
"2478";"42004012022P1";2478;3;0;2012;0;3;25;0;4;1;48;666666667;557556652;486111111;547583607;0;16;4;66666667;421,24
"2479";"42004012023P8";2479;3;0;2012;1;3;14;0;0;0;357142857;84375;570772059;426041667;549426646;0;0;0;0;752,214285714286
"2480";"42004012024P4";2480;3;0;2013;0;3;12;1;0;1;5;617021277;833333333;413194444;590887264;83333333;0;83333333;55555556;877,583333333333
"2481";"42004012025P0";2481;3;0;2013;0;3;12;1;0;0;333333333;708333333;559057971;466666667;516847826;83333333;0;0;27777778;877,583333333333
"2482";"42004012027P3";2482;3;0;2014;0;3;17;0;0;0;470588235;4;958333333;373412698;550583567;0;0;0;0;619,470588235294
"2483";"42004012028P0";2483;3;0;2014;0;3;9;0;0;0;259259259;1;645833333;471212121;594076178;0;0;0;0;1170,11111111111
"2484";"42004012156P8";2484;3;0;2015;0;3;14;0;0;0;428571429;7;613636364;429411765;542904889;0;0;0;0;752,214285714286
"2485";"42005019001P0";2485;4;1;1972;0;6;14;0;0;2;619047619;533333333;506149425;517063492;543898467;0;0;142857143;47619048;752,214285714286
"2486";"42005019002P7";2486;4;1;1978;0;6;16;0;0;0;520833333;170731707;485690236;431018519;402068449;0;0;0;0;658,1875
"2487";"42005019004P0";2487;4;1;1974;0;6;13;0;0;0;58974359;316666667;45525659;525555556;4718056;0;0;0;0;810,076923076923
"2488";"42005019005P6";2488;4;1;1973;0;5;13;0;0;1;384615385;254545455;331845238;459803922;3577025;0;0;76923077;25641026;810,076923076923
"2489";"42005019006P2";2489;4;1;1972;0;6;15;0;2;0;311111111;180555556;479154017;355263158;33152096;0;133333333;0;44444444;702,066666666667
"2490";"42005019008P5";2490;4;1;1977;0;6;13;0;0;0;538461538;12195122;445134114;452941176;389622012;0;0;0;0;810,076923076923
"2491";"42005019009P1";2491;4;1;1970;0;6;24;0;0;0;416666667;255813953;407246032;424333333;376014996;0;0;0;0;438,791666666667
"2492";"42005019012P2";2492;4;1;1993;0;4;10;0;0;0;5;55;528042328;484027778;515517526;0;0;0;0;1053,1
"2493";"42005019013P9";2493;4;1;1988;0;6;18;0;0;0;222222222;219512195;63125;4175;372621104;0;0;0;0;585,055555555556
"2494";"42005019014P5";2494;4;1;1993;0;7;25;2;0;1;52;202531646;529314471;496774194;437155077;8;0;4;4;421,24
"2495";"42005019015P1";2495;4;1;1994;0;4;15;3;3;1;644444444;558139535;585714286;434444444;555685677;2;2;66666667;155555556;702,066666666667
"2496";"42005019016P8";2496;4;1;1994;0;5;23;6;0;8;31884058;262626263;518213384;3125;353045057;260869565;0;347826087;202898551;457,869565217391
"2497";"42005019017P4";2497;4;1;1994;0;4;15;0;0;5;666666667;310344828;53081688;482407407;497558945;0;0;333333333;111111111;702,066666666667
"2498";"42005019020P5";2498;4;1;1995;0;6;16;1;0;0;479166667;341463415;464038988;425833333;427625601;625;0;0;20833333;658,1875
"2499";"42005019021P1";2499;4;1;2000;0;6;17;1;0;2;568627451;395348837;509210526;482916667;48902587;58823529;0;117647059;58823529;619,470588235294
"2500";"42005019022P8";2500;4;1;1999;0;5;17;3;2;1;274509804;53571429;464814815;447685185;310145308;176470588;117647059;58823529;117647059;619,470588235294
"2501";"42005019023P4";2501;4;1;1997;0;5;17;0;0;0;392156863;157894737;55;513257576;403327294;0;0;0;0;619,470588235294
"2502";"42005019025P7";2502;4;1;2001;0;5;19;14;0;0;526315789;35483871;468594775;442063492;447953191;736842105;0;0;245614035;554,263157894737
"2503";"42005019026P3";2503;4;1;2001;0;4;10;0;0;0;733333333;25;555777932;477083333;50404865;0;0;0;0;1053,1
"2504";"42005019027P0";2504;4;1;2002;0;4;11;1;0;1;606060606;277777778;579545455;359615385;455749806;90909091;0;90909091;60606061;957,363636363636
"2505";"42005019029P2";2505;4;1;2003;0;6;26;11;3;0;5;275862069;535087719;495959596;451727346;423076923;115384615;0;179487179;405,038461538462
"2506";"42005019030P0";2506;4;1;2005;0;4;12;0;0;0;638888889;444444444;58;583974359;561826923;0;0;0;0;877,583333333333
"2507";"42005019031P7";2507;4;1;2006;0;5;13;0;0;0;512820513;5;520089286;480128205;503259501;0;0;0;0;810,076923076923
"2508";"42005019034P6";2508;4;1;2013;1;4;10;18;12;0;8;1;633333333;5;733333333;1;1;0;666666667;1053,1
"2509";"42006015004P6";2509;4;1;1999;0;5;16;0;0;0;4375;333333333;561458333;604166667;484114583;0;0;0;0;658,1875
"2510";"42006015005P2";2510;4;1;2006;0;4;11;0;0;0;696969697;486486486;647058824;375757576;551568146;0;0;0;0;957,363636363636
"2511";"42006015009P8";2511;4;1;2014;0;3;10;0;0;0;5;894736842;58452381;465151515;611103042;0;0;0;0;1053,1
"2512";"42007011001P3";2512;4;1;1987;0;5;12;0;0;0;388888889;217391304;501388889;282692308;347590347;0;0;0;0;877,583333333333
"2513";"42007011002P0";2513;4;1;1992;0;4;11;0;0;3;484848485;235294118;439831349;353030303;378251064;0;0;272727273;90909091;957,363636363636
"2514";"42007011003P6";2514;4;1;1994;0;7;16;0;0;1;520833333;418918919;492982456;363020833;448938885;0;0;625;20833333;658,1875
"2515";"42007011004P2";2515;4;1;1994;0;6;16;0;0;6;75;375;507714482;374019608;501683522;0;0;375;125;658,1875
"2516";"42007011005P9";2516;4;1;1997;0;6;20;0;0;0;266666667;19047619;425063776;4475;332426658;0;0;0;0;526,55
"2517";"42007011006P5";2517;4;1;2000;0;4;12;0;3;23;472222222;294117647;556839402;347222222;417600373;0;25;1;416666667;877,583333333333
"2518";"42007011007P1";2518;4;1;2000;0;5;15;0;0;2;333333333;436363636;526336478;413541667;427393779;0;0;133333333;44444444;702,066666666667
"2519";"42007011008P8";2519;4;1;2000;0;4;14;0;0;0;523809524;205882353;566037736;491071429;44670026;0;0;0;0;752,214285714286
"2520";"42007011009P4";2520;4;1;2000;0;4;11;0;0;0;484848485;96774194;55048911;378472222;377646003;0;0;0;0;957,363636363636
"2521";"42007011010P2";2521;4;1;2001;0;5;11;0;1;0;454545455;391304348;497115385;409722222;438171852;0;90909091;0;3030303;957,363636363636
"2522";"42007011011P9";2522;4;1;1999;0;5;11;0;0;0;757575758;453125;565789474;512820513;572327686;0;0;0;0;957,363636363636
"2523";"42007011012P5";2523;4;1;2002;0;4;12;0;0;0;722222222;40625;537280702;451923077;529419;0;0;0;0;877,583333333333
"2524";"42007011013P1";2524;4;1;2000;0;5;11;0;0;1;484848485;1875;372169523;37202381;354135454;0;0;90909091;3030303;957,363636363636
"2525";"42007011014P8";2525;4;1;2006;0;4;10;0;0;0;366666667;461538462;531216931;393589744;438252951;0;0;0;0;1053,1
"2526";"42007011015P4";2526;4;1;2006;0;4;11;0;4;7;606060606;684210526;572712418;423076923;571515118;0;363636364;636363636;333333333;957,363636363636
"2527";"42007011016P0";2527;4;1;2006;0;4;13;0;1;0;282051282;256410256;352867384;406410256;324434795;0;76923077;0;25641026;810,076923076923
"2528";"42007011018P3";2528;4;1;2007;0;4;12;3;0;0;527777778;32;48993281;440972222;444670703;25;0;0;83333333;877,583333333333
"2529";"42007011021P4";2529;4;1;2008;0;4;10;1;2;0;833333333;53030303;6;559027778;630666035;1;2;0;1;1053,1
"2530";"42007011023P7";2530;4;1;2010;0;3;9;1;0;0;518518519;523809524;573177083;352777778;492070726;111111111;0;0;37037037;1170,11111111111
"2531";"42007011024P3";2531;4;1;2011;1;4;14;0;2;1;5;615384615;586507937;494270833;549040846;0;142857143;71428571;71428571;752,214285714286
"2532";"42007011025P0";2532;4;1;2011;1;3;10;0;3;1;566666667;340909091;482460317;474242424;466069625;0;3;1;133333333;1053,1
"2533";"42007011026P6";2533;4;1;2012;1;3;13;1;1;0;666666667;413043478;521306818;655128205;564036292;76923077;76923077;0;51282051;810,076923076923
"2534";"42007011027P2";2534;4;1;2013;1;4;9;0;0;0;592592593;404761905;570614035;688888889;564214355;0;0;0;0;1170,11111111111
"2535";"42007011031P0";2535;4;1;2013;1;3;9;3;1;1;592592593;764705882;591175766;472222222;605174116;333333333;111111111;111111111;185185185;1170,11111111111
"2536";"42007011032P6";2536;4;1;2014;1;3;10;1;1;0;666666667;488372093;804945055;409027778;592252898;1;1;0;66666667;1053,1
"2537";"42007011033P2";2537;4;1;2015;1;3;11;0;0;0;363636364;316831683;526315789;318888889;381418181;0;0;0;0;957,363636363636
"2538";"42008018001P0";2538;4;1;1993;0;5;17;17;2;0;784313725;472727273;434512296;516666667;55205499;1;117647059;0;37254902;619,470588235294
"2539";"42008018003P2";2539;4;1;2000;0;4;12;0;0;0;916666667;538461538;578125;552380952;646408539;0;0;0;0;877,583333333333
"2540";"42008018005P5";2540;4;1;2000;0;4;7;0;0;0;619047619;5;970833333;466666667;639136905;0;0;0;0;1504,42857142857
"2541";"42008018006P1";2541;4;1;2004;0;5;11;13;0;0;575757576;548387097;564227642;536458333;556207662;1;0;0;333333333;957,363636363636
"2542";"42008018007P8";2542;4;1;2006;0;4;15;0;8;9;511111111;508196721;588541667;439814815;511916078;0;533333333;6;377777778;702,066666666667
"2543";"42008018008P4";2543;4;1;2008;0;4;15;0;0;0;666666667;594594595;559027778;35719697;544371502;0;0;0;0;702,066666666667
"2544";"42008018009P0";2544;4;1;2011;0;3;14;28;1;0;571428571;586206897;527210884;474509804;539839039;1;71428571;0;357142857;752,214285714286
"2545";"42008018011P5";2545;4;1;2011;0;3;10;0;0;1;466666667;657894737;570378151;323611111;504637666;0;0;1;33333333;1053,1
"2546";"42008018013P8";2546;4;1;2011;1;3;10;6;0;0;533333333;666666667;497089947;387820513;521227615;6;0;0;2;1053,1
"2547";"42008018014P4";2547;4;1;2012;1;3;11;3;0;0;636363636;642857143;704166667;526190476;627394481;272727273;0;0;90909091;957,363636363636
"2548";"42008018015P0";2548;4;1;2013;1;3;9;2;0;0;62962963;466666667;577173913;583333333;564200886;222222222;0;0;74074074;1170,11111111111
"2549";"42008018016P7";2549;4;1;2013;1;3;9;0;0;0;555555556;724137931;609848485;362037037;562894752;0;0;0;0;1170,11111111111
"2550";"42008018034P5";2550;4;1;2016;0;4;16;2;0;0;770833333;363636364;955882353;434722222;631268568;125;0;0;41666667;658,1875
"2551";"42009014006P8";2551;4;1;2009;0;3;14;0;0;5;833333333;474576271;682600733;1;747627584;0;0;357142857;119047619;752,214285714286
